var_short,jahr,quartal,monat,bl,wert,var_short_orig,name_de,name_en,description_de,description_en,type,source_de,source_en,meta_info_de,meta_info_en,datum,date,BL_long,BL_eng
alq,2025,0,0,M,6.64985692187327,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Steiermark,Styria
alq,2025,0,0,N,6.58457785004023,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Niederösterreich,Lower Austria
alq,2025,0,0,O,5.42447517119977,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Oberösterreich,Upper Austria
alq,2025,0,0,S,4.51466052618093,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Salzburg,Salzburg
alq,2025,0,0,T,4.54665530549051,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Tirol,Tyrol
alq,2025,0,0,V,5.94937888128191,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Vorarlberg,Vorarlberg
alq,2025,0,0,W,11.8536379724994,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Wien,Vienna
bip,2021,0,0,AT,4.5,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Österreich,Austria
bip,2021,0,0,B,5.1,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Burgenland,Burgenland
bip,2021,0,0,K,5,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Kärnten,Carinthia
bip,2021,0,0,M,4.9,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Steiermark,Styria
bip,2021,0,0,N,4.3,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Niederösterreich,Lower Austria
bip,2021,0,0,O,6.2,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Oberösterreich,Upper Austria
bip,2021,0,0,S,3.2,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Salzburg,Salzburg
bip,2021,0,0,T,-1,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Tirol,Tyrol
bip,2021,0,0,V,5.1,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Vorarlberg,Vorarlberg
bip,2021,0,0,W,5.2,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2021,2021,Wien,Vienna
bip,2022,0,0,AT,6.5,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Österreich,Austria
bip,2022,0,0,B,5.2,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Burgenland,Burgenland
bip,2022,0,0,K,8.1,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Kärnten,Carinthia
bip,2022,0,0,M,6,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Steiermark,Styria
bip,2022,0,0,N,3.7,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Niederösterreich,Lower Austria
bip,2022,0,0,O,5.2,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Oberösterreich,Upper Austria
bip,2022,0,0,S,13,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Salzburg,Salzburg
bip,2022,0,0,T,13,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Tirol,Tyrol
bip,2022,0,0,V,7.7,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Vorarlberg,Vorarlberg
bip,2022,0,0,W,4.8,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2022,2022,Wien,Vienna
bip,2023,0,0,AT,-1,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Österreich,Austria
bip,2023,0,0,B,0.8,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Burgenland,Burgenland
bip,2023,0,0,K,0.8,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Kärnten,Carinthia
bip,2023,0,0,M,-1.5,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Steiermark,Styria
bip,2023,0,0,N,-0.2,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Niederösterreich,Lower Austria
bip,2023,0,0,O,-2.6,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Oberösterreich,Upper Austria
bip,2023,0,0,S,-2.1,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Salzburg,Salzburg
bip,2023,0,0,T,0.3,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Tirol,Tyrol
bip,2023,0,0,V,-14.6,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Vorarlberg,Vorarlberg
bip,2023,0,0,W,1.9,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2023,2023,Wien,Vienna
bip,2024,0,0,AT,-1,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2024,2024,Österreich,Austria
bip,2024,0,0,B,-0.7,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2024,2024,Burgenland,Burgenland
bip,2024,0,0,K,-3.9,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2024,2024,Kärnten,Carinthia
bip,2024,0,0,M,-0.2,bip,Regionale Bruttowertschöpfung,Regional gross value added,Veränderung gegen das Vorjahr in %,Percentage changes from previous year,Regionale Konjunkturindikatoren,"Q: Statistik Austria, WIFO-Berechnungen, ESVG 2010. 2025: vorläufige Werte. Stand April 2026.","Source: Statistics Austria, WIFO calculations, ESVG 2010. 2025: provisional values. Data as of April 2026.",,,2024,2024,Steiermark,Styria
